Site,Year,Species,Environment,Species Name,Latitude,Longitude,Elevation (m),Rep,Sample Date,Life History,Functional Group,Trait,Data,MetaTrait,Notes,Lab,Notes_PlantHeight_FloweringStageAtTimeOfSampling,Notes_Pfiber_ADF-LigninAmtUsed_grams,Notes_Pfiber_aNDFAmtUsed_grams,Notes_Pfiber_MineralAmtUsed_grams,Notes_LeafToughness_midrib_hit,Notes_RootMorphology_extraction,Notes_RootMorphology_WinRHIZO
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,7,05/30/2013,Annual,Graminoid,Average individual leaf area (cm2),0.32,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,7,05/30/2013,Annual,Graminoid,Average individual leaf mass (g),0.0018,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,7,05/30/2013,Annual,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.298772169,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,8,05/30/2013,Annual,Graminoid,"Specific Leaf Area (SLA, cm2/g)",208.4507042,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,8,05/30/2013,Annual,Graminoid,Average individual leaf area (cm2),0.986666667,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,8,05/30/2013,Annual,Graminoid,Average individual leaf mass (g),0.004733333,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,8,05/30/2013,Annual,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.289908257,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,9,05/30/2013,Annual,Graminoid,"Specific Leaf Area (SLA, cm2/g)",193.5810811,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,9,05/30/2013,Annual,Graminoid,Average individual leaf area (cm2),0.955,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,9,05/30/2013,Annual,Graminoid,Average individual leaf mass (g),0.004933333,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,9,05/30/2013,Annual,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.297699594,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,10,05/30/2013,Annual,Graminoid,"Specific Leaf Area (SLA, cm2/g)",195.9183674,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,10,05/30/2013,Annual,Graminoid,Average individual leaf area (cm2),0.96,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,10,05/30/2013,Annual,Graminoid,Average individual leaf mass (g),0.0049,SLA-LDMC,,,,,,,,,
HPGRS,2013,BRTE,Mixedgrass,Bromus tectorum,41.183333,-104.9,1930,10,05/30/2013,Annual,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.304435484,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,1,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",111.8812155,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,1,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),1.350033333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,1,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.012066667,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,1,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.407713499,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,2,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",124.2564103,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,2,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.646133333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,2,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.0052,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,2,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.410179641,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,3,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",104.0173913,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,3,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.797466667,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,3,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.007666667,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,3,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.334831461,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,4,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",140.1683674,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,4,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.915766667,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,4,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.006533333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,4,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.437022901,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,5,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",119.8776371,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,5,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.947033333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,5,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.0079,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,5,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.418333333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,6,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",107.5277778,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,6,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.903233333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,6,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.0084,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,6,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.36984127,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,7,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",118.0909091,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,7,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.6062,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,7,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.005133333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,7,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.402255639,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,8,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",119.612766,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,8,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),0.936966667,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,8,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.007833333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,8,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.418518519,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,9,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",122.2439863,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,9,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),1.185766667,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,9,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.0097,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,9,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.393055556,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,10,06/26/2013,Perennial,Graminoid,"Specific Leaf Area (SLA, cm2/g)",87.30424528,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,10,06/26/2013,Perennial,Graminoid,Average individual leaf area (cm2),1.2339,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,10,06/26/2013,Perennial,Graminoid,Average individual leaf mass (g),0.014133333,SLA-LDMC,,,,,,,,,
HPGRS,2013,CAEL,Mixedgrass,Carex duriuscula,41.183333,-104.9,1930,10,06/26/2013,Perennial,Graminoid,"Leaf Dry Matter Content (LDMC, g/g)",0.442253521,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,1,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",129.9107143,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,1,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.7275,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,1,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.0056,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,1,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.147952444,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,2,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",129.9539171,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,2,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.705,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,2,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.005425,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,2,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.149861879,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,3,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",125.2976191,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,3,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.52625,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,3,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.0042,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,3,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.141772152,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,4,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",114.8888889,SLA-LDMC,"LDMC: mild outlier, values entered accurately",,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,4,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.64625,SLA-LDMC,"LDMC: mild outlier, values entered accurately",,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,4,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.005625,SLA-LDMC,"LDMC: mild outlier, values entered accurately",,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,4,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.12288367,SLA-LDMC,"LDMC: mild outlier, values entered accurately",,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,5,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",106.6666667,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,5,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.48,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,5,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.0045,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,5,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.151387721,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,6,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",121.4285714,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,6,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.40375,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,6,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.003325,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,6,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.145993414,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,7,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",119.5121951,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,7,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.245,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,7,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.00205,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,7,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.155009452,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,8,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",107.9545455,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,8,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.35625,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,8,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.0033,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,8,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.16988417,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,9,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",119.949495,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,9,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.59375,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,9,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.00495,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,9,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.15,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,10,07/12/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",100,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,10,07/12/2011,Annual,Forb,Average individual leaf area (cm2),0.5325,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,10,07/12/2011,Annual,Forb,Average individual leaf mass (g),0.005325,SLA-LDMC,,,,,,,,,
HPGRS,2011,CHLE,Mixedgrass,Chenopodium leptophyllum,41.183333,-104.9,1930,10,07/12/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.16259542,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,1,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",156.9506727,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,1,06/30/2011,Annual,Forb,Average individual leaf area (cm2),1.75,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,1,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.01115,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,1,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.310160428,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,2,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",110.7317073,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,2,06/30/2011,Annual,Forb,Average individual leaf area (cm2),2.27,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,2,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.0205,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,2,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.275822274,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,3,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",111.2716763,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,3,06/30/2011,Annual,Forb,Average individual leaf area (cm2),1.925,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,3,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.0173,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,3,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.223422897,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,4,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",135.6418919,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,4,06/30/2011,Annual,Forb,Average individual leaf area (cm2),6.0225,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,4,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.0444,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,4,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.247713718,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,5,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",128.8326301,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,5,06/30/2011,Annual,Forb,Average individual leaf area (cm2),4.58,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,5,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.03555,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,5,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.272678476,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,6,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",103.7549407,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,6,06/30/2011,Annual,Forb,Average individual leaf area (cm2),2.625,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,6,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.0253,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,6,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.21682992,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,7,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",121.5158924,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,7,06/30/2011,Annual,Forb,Average individual leaf area (cm2),2.485,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,7,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.02045,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,7,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.258988422,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,8,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",117.4825175,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,8,06/30/2011,Annual,Forb,Average individual leaf area (cm2),3.36,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,8,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.0286,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,8,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.283009212,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,9,06/30/2011,Annual,Forb,"Specific Leaf Area (SLA, cm2/g)",120.375,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,9,06/30/2011,Annual,Forb,Average individual leaf area (cm2),2.4075,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,9,06/30/2011,Annual,Forb,Average individual leaf mass (g),0.02,SLA-LDMC,,,,,,,,,
HPGRS,2011,DESO,Mixedgrass,Descurainia sophia,41.183333,-104.9,1930,9,06/30/2011,Annual,Forb,"Leaf Dry Matter Content (LDMC, g/g)",0.254568368,SLA-LDMC,,,,,,,,,
